"","site","elevation_ft","width_ft","Biology","Presence","Bio.Colors"
"2199","P",20.253613,103.367905,"Green_Algae",1,"seagreen"
"2200","P",20.253613,103.367905,"Barnacles",1,"bisque2"
"2201","P",20.076439,106.183003,"Green_Algae",1,"seagreen"
"2202","P",19.876298,108.942324,"Green_Algae",1,"seagreen"
"2203","P",19.876298,108.942324,"Barnacles",1,"bisque2"
"2204","P",19.656471,111.711488,"Green_Algae",1,"seagreen"
"2205","P",19.656471,111.711488,"Barnacles",1,"bisque2"
"2206","P",19.459611,114.529867,"Green_Algae",1,"seagreen"
"2207","P",19.459611,114.529867,"Barnacles",1,"bisque2"
"2208","P",19.275875,117.292469,"Green_Algae",1,"seagreen"
"2209","P",19.275875,117.292469,"Barnacles",1,"bisque2"
"2210","P",19.105263,120.15022,"Green_Algae",1,"seagreen"
"2211","P",19.105263,120.15022,"Barnacles",1,"bisque2"
"2212","P",18.934651,122.952194,"Green_Algae",1,"seagreen"
"2213","P",18.934651,122.952194,"Barnacles",1,"bisque2"
"2214","P",18.76732,125.711515,"Green_Algae",1,"seagreen"
"2215","P",18.76732,125.711515,"Barnacles",1,"bisque2"
"2216","P",18.616394,128.470836,"Green_Algae",1,"seagreen"
"2217","P",18.616394,128.470836,"Barnacles",1,"bisque2"
"2218","P",18.50484,131.256405,"Green_Algae",1,"seagreen"
"2219","P",18.50484,131.256405,"Barnacles",1,"bisque2"
"2220","P",18.376881,134.064941,"Green_Algae",1,"seagreen"
"2221","P",18.376881,134.064941,"Barnacles",1,"bisque2"
"2222","P",18.193145,136.889882,"Green_Algae",1,"seagreen"
"2223","P",18.193145,136.889882,"Barnacles",1,"bisque2"
"2224","P",18.032376,139.688575,"Green_Algae",1,"seagreen"
"2225","P",18.032376,139.688575,"Barnacles",1,"bisque2"
"2226","P",17.865045,142.497111,"Green_Algae",1,"seagreen"
"2227","P",17.865045,142.497111,"Barnacles",1,"bisque2"
"2228","P",17.720681,145.289242,"Green_Algae",1,"seagreen"
"2229","P",17.720681,145.289242,"Barnacles",1,"bisque2"
"2230","P",17.569755,148.114183,"Green_Algae",1,"seagreen"
"2231","P",17.569755,148.114183,"Barnacles",1,"bisque2"
"2232","P",17.464763,150.916157,"Green_Algae",1,"seagreen"
"2233","P",17.464763,150.916157,"Barnacles",1,"bisque2"
"2234","P",17.267903,153.741098,"Green_Algae",1,"seagreen"
"2235","P",17.267903,153.741098,"Barnacles",1,"bisque2"
"2236","P",17.011985,156.487295,"Green_Algae",1,"seagreen"
"2237","P",17.011985,156.487295,"Barnacles",1,"bisque2"
"2238","P",16.943084,159.322079,"Brown_Algae",1,"chocolate4"
"2239","P",16.943084,159.322079,"Barnacles",1,"bisque2"
"2240","P",16.752786,162.206078,"Barnacles",1,"bisque2"
"2241","P",16.552645,164.988366,"Barnacles",1,"bisque2"
"2242","P",16.408281,167.813307,"Green_Algae",1,"seagreen"
"2243","P",16.408281,167.813307,"Barnacles",1,"bisque2"
"2244","P",16.191735,170.575909,"Barnacles",1,"bisque2"
"2245","P",16.024404,173.394288,"Green_Algae",1,"seagreen"
"2246","P",16.024404,173.394288,"Barnacles",1,"bisque2"
"2247","P",15.873478,176.114237,"Green_Algae",1,"seagreen"
"2248","P",15.873478,176.114237,"Barnacles",1,"bisque2"
"2249","P",15.755362,178.975269,"Green_Algae",1,"seagreen"
"2250","P",15.755362,178.975269,"Barnacles",1,"bisque2"
"2251","P",15.591312,181.803491,"Green_Algae",1,"seagreen"
"2252","P",15.591312,181.803491,"Barnacles",1,"bisque2"
"2253","P",15.341956,184.664523,"Green_Algae",1,"seagreen"
"2254","P",15.341956,184.664523,"Barnacles",1,"bisque2"
"2255","P",15.164782,187.482902,"Green_Algae",1,"seagreen"
"2256","P",15.164782,187.482902,"Barnacles",1,"bisque2"
"2257","P",14.974484,190.291438,"Green_Algae",1,"seagreen"
"2258","P",14.974484,190.291438,"Barnacles",1,"bisque2"
"2259","P",14.784186,193.073726,"Barnacles",1,"bisque2"
"2260","P",14.738252,195.924915,"Barnacles",1,"bisque2"
"2261","P",14.672632,198.818757,"Barnacles",1,"bisque2"
"2262","P",14.423276,201.646979,"Barnacles",1,"bisque2"
"2263","P",14.160796,204.416143,"Barnacles",1,"bisque2"
"2264","P",13.868787,207.191869,"Barnacles",1,"bisque2"
"2265","P",13.642398,209.970876,"Barnacles",1,"bisque2"
"2266","P",13.393042,212.746602,"Barnacles",1,"bisque2"
"2267","P",13.209306,215.499361,"Barnacles",1,"bisque2"
"2268","P",13.02557,218.242277,"Green_Algae",1,"seagreen"
"2269","P",13.02557,218.242277,"Barnacles",1,"bisque2"
"2270","P",12.907454,221.050813,"Barnacles",1,"bisque2"
"2271","P",12.736842,223.82982,"Barnacles",1,"bisque2"
"2272","P",12.543263,226.595703,"Red_Algae",1,"firebrick"
"2273","P",12.543263,226.595703,"Barnacles",1,"bisque2"
"2274","P",12.385775,229.453454,"Barnacles",1,"bisque2"
"2275","P",12.257816,232.245585,"Barnacles",1,"bisque2"
"2276","P",12.024865,234.988501,"Barnacles",1,"bisque2"
"2277","P",11.798476,237.764227,"Red_Algae",1,"firebrick"
"2278","P",11.798476,237.764227,"Barnacles",1,"bisque2"
"2279","P",11.61474,240.572763,"Red_Algae",1,"firebrick"
"2280","P",11.61474,240.572763,"Barnacles",1,"bisque2"
"2281","P",11.480219,243.282869,"Red_Algae",1,"firebrick"
"2282","P",11.480219,243.282869,"Barnacles",1,"bisque2"
"2283","P",11.296483,246.176711,"Red_Algae",1,"firebrick"
"2284","P",11.296483,246.176711,"Barnacles",1,"bisque2"
"2285","P",11.168524,249.004933,"Red_Algae",1,"firebrick"
"2286","P",11.168524,249.004933,"Barnacles",1,"bisque2"
"2287","P",11.004474,251.797064,"Red_Algae",1,"firebrick"
"2288","P",11.004474,251.797064,"Barnacles",1,"bisque2"
"2289","P",10.771523,254.592476,"Red_Algae",1,"firebrick"
"2290","P",10.771523,254.592476,"Barnacles",1,"bisque2"
"2291","P",10.594349,257.351797,"Barnacles",1,"bisque2"
"2292","P",10.40077,260.176738,"Red_Algae",1,"firebrick"
"2293","P",10.40077,260.176738,"Barnacles",1,"bisque2"
"2294","P",10.266249,262.942621,"Barnacles",1,"bisque2"
"2295","P",10.052984,265.751157,"Barnacles",1,"bisque2"
"2296","P",9.852843,268.608908,"Red_Algae",1,"firebrick"
"2297","P",9.852843,268.608908,"Barnacles",1,"bisque2"
"2298","P",9.626454,271.466659,"Red_Algae",1,"firebrick"
"2299","P",9.626454,271.466659,"Barnacles",1,"bisque2"
"2300","P",9.44928,274.239104,"Barnacles",1,"bisque2"
"2301","P",9.28523,277.008268,"Red_Algae",1,"firebrick"
"2302","P",9.28523,277.008268,"Barnacles",1,"bisque2"
"2303","P",9.137585,279.823366,"Red_Algae",1,"firebrick"
"2304","P",9.137585,279.823366,"Barnacles",1,"bisque2"
"2305","P",8.966973,282.717208,"Red_Algae",1,"firebrick"
"2306","P",8.966973,282.717208,"Barnacles",1,"bisque2"
"2307","P",8.822609,285.453562,"Red_Algae",1,"firebrick"
"2308","P",8.822609,285.453562,"Barnacles",1,"bisque2"
"2309","P",8.707774,288.229288,"Red_Algae",1,"firebrick"
"2310","P",8.707774,288.229288,"Barnacles",1,"bisque2"
"2311","P",8.484666,291.018138,"Red_Algae",1,"firebrick"
"2312","P",8.484666,291.018138,"Barnacles",1,"bisque2"
"2313","P",8.327178,293.797145,"Red_Algae",1,"firebrick"
"2314","P",8.327178,293.797145,"Barnacles",1,"bisque2"
"2315","P",8.179533,296.622086,"Red_Algae",1,"firebrick"
"2316","P",8.179533,296.622086,"Barnacles",1,"bisque2"
"2317","P",7.999078,299.447027,"Red_Algae",1,"firebrick"
"2318","P",7.999078,299.447027,"Barnacles",1,"bisque2"
"2319","P",7.84159,302.255563,"Red_Algae",1,"firebrick"
"2320","P",7.84159,302.255563,"Barnacles",1,"bisque2"
"2321","P",7.664416,305.064099,"Barnacles",1,"bisque2"
"2322","P",7.516771,307.839825,"Red_Algae",1,"firebrick"
"2323","P",7.516771,307.839825,"Barnacles",1,"bisque2"
"2324","P",7.323192,310.668047,"Red_Algae",1,"firebrick"
"2325","P",7.323192,310.668047,"Barnacles",1,"bisque2"
"2326","P",7.18539,313.470021,"Red_Algae",1,"firebrick"
"2327","P",7.18539,313.470021,"Barnacles",1,"bisque2"
"2328","P",7.008216,316.327772,"Red_Algae",1,"firebrick"
"2329","P",7.008216,316.327772,"Barnacles",1,"bisque2"
"2330","P",6.880257,319.169118,"Red_Algae",1,"firebrick"
"2331","P",6.880257,319.169118,"Barnacles",1,"bisque2"
"2332","P",6.765422,321.994059,"Barnacles",1,"bisque2"
"2333","P",6.548876,324.85181,"Red_Algae",1,"firebrick"
"2334","P",6.548876,324.85181,"Barnacles",1,"bisque2"
"2335","P",6.39795,327.693156,"Barnacles",1,"bisque2"
"2336","P",6.276553,330.455758,"Red_Algae",1,"firebrick"
"2337","P",6.276553,330.455758,"Barnacles",1,"bisque2"
"2338","P",6.105941,333.15274,"Barnacles",1,"bisque2"
"2339","P",5.945172,335.977681,"Red_Algae",1,"firebrick"
"2340","P",5.945172,335.977681,"Barnacles",1,"bisque2"
"2341","P",5.761436,338.773093,"Barnacles",1,"bisque2"
"2342","P",5.626915,341.578348,"Red_Algae",1,"firebrick"
"2343","P",5.626915,341.578348,"Barnacles",1,"bisque2"
"2344","P",5.426774,344.37376,"Barnacles",1,"bisque2"
"2345","P",5.279129,347.287288,"Barnacles",1,"bisque2"
"2346","P",5.115079,350.125353,"Barnacles",1,"bisque2"
"2347","P",4.95431,352.986385,"Green_Algae",1,"seagreen"
"2348","P",4.95431,352.986385,"Barnacles",1,"bisque2"
"2349","P",4.806665,355.814607,"Green_Algae",1,"seagreen"
"2350","P",4.806665,355.814607,"Barnacles",1,"bisque2"
"2351","P",4.639334,358.708449,"Green_Algae",1,"seagreen"
"2352","P",4.639334,358.708449,"Barnacles",1,"bisque2"
"2353","P",4.49497,361.50058,"Green_Algae",1,"seagreen"
"2354","P",4.49497,361.50058,"Red_Algae",1,"firebrick"
"2355","P",4.49497,361.50058,"Barnacles",1,"bisque2"
"2356","P",4.271862,364.371455,"Green_Algae",1,"seagreen"
"2357","P",4.271862,364.371455,"Barnacles",1,"bisque2"
"2358","P",4.075002,367.196396,"Green_Algae",1,"seagreen"
"2359","P",4.075002,367.196396,"Barnacles",1,"bisque2"
"2360","P",3.910952,369.939312,"Green_Algae",1,"seagreen"
"2361","P",3.910952,369.939312,"Barnacles",1,"bisque2"
"2362","P",3.910952,369.939312,"Tube_Worms",1,"gold"
"2363","P",3.910952,369.939312,"Anemone",1,"orange"
"2364","P",3.786274,372.705195,"Barnacles",1,"bisque2"
"2365","P",3.786274,372.705195,"Tube_Worms",1,"gold"
"2366","P",3.704249,375.539979,"Barnacles",1,"bisque2"
"2367","P",3.704249,375.539979,"Tube_Worms",1,"gold"
"2368","P",3.622224,378.309143,"Red_Algae",1,"firebrick"
"2369","P",3.622224,378.309143,"Barnacles",1,"bisque2"
"2370","P",3.622224,378.309143,"Tube_Worms",1,"gold"
"2371","P",3.504108,381.117679,"Barnacles",1,"bisque2"
"2372","P",3.504108,381.117679,"Tube_Worms",1,"gold"
"2373","P",3.422083,383.857314,"Tube_Worms",1,"gold"
"2374","P",3.340058,386.672412,"Green_Algae",1,"seagreen"
"2375","P",3.340058,386.672412,"Tube_Worms",1,"gold"
"2376","P",3.195694,389.503915,"Green_Algae",1,"seagreen"
"2377","P",3.195694,389.503915,"Tube_Worms",1,"gold"
"2378","P",3.087421,392.312451,"Tube_Worms",1,"gold"
"2379","P",2.949619,395.153797,"Tube_Worms",1,"gold"
"2380","P",2.82166,398.004986,"Green_Algae",1,"seagreen"
"2381","P",2.82166,398.004986,"Red_Algae",1,"firebrick"
"2382","P",2.82166,398.004986,"Tube_Worms",1,"gold"
"2383","P",2.660891,400.790555,"Green_Algae",1,"seagreen"
"2384","P",2.660891,400.790555,"Tube_Worms",1,"gold"
"2385","P",2.542775,403.566281,"Green_Algae",1,"seagreen"
"2386","P",2.542775,403.566281,"Tube_Worms",1,"gold"
"2387","P",2.424659,406.407627,"Green_Algae",1,"seagreen"
"2388","P",2.424659,406.407627,"Tube_Worms",1,"gold"
"2389","P",2.52637,409.229287,"Green_Algae",1,"seagreen"
"2390","P",2.52637,409.229287,"Tube_Worms",1,"gold"
"2391","P",2.349196,412.106724,"Green_Algae",1,"seagreen"
"2392","P",2.349196,412.106724,"Tube_Worms",1,"gold"
"2393","P",2.237642,414.898855,"Green_Algae",1,"seagreen"
"2394","P",2.237642,414.898855,"Tube_Worms",1,"gold"
"2395","P",2.103121,417.773011,"Green_Algae",1,"seagreen"
"2396","P",2.103121,417.773011,"Tube_Worms",1,"gold"
"2397","P",2.027658,420.548737,"Green_Algae",1,"seagreen"
"2398","P",2.027658,420.548737,"Tube_Worms",1,"gold"
"2399","P",1.916104,423.390083,"Green_Algae",1,"seagreen"
"2400","P",1.916104,423.390083,"Tube_Worms",1,"gold"
"2401","P",1.80455,426.198619,"Green_Algae",1,"seagreen"
"2402","P",1.80455,426.198619,"Tube_Worms",1,"gold"
"2403","P",1.70612,429.020279,"Green_Algae",1,"seagreen"
"2404","P",1.70612,429.020279,"Tube_Worms",1,"gold"
"2405","P",1.601128,431.796005,"Green_Algae",1,"seagreen"
"2406","P",1.601128,431.796005,"Tube_Worms",1,"gold"
"2407","P",1.469888,434.588136,"Green_Algae",1,"seagreen"
"2408","P",1.469888,434.588136,"Red_Algae",1,"firebrick"
"2409","P",1.469888,434.588136,"Tube_Worms",1,"gold"
"2410","P",1.374739,437.285118,"Green_Algae",1,"seagreen"
"2411","P",1.374739,437.285118,"Red_Algae",1,"firebrick"
"2412","P",1.374739,437.285118,"Tube_Worms",1,"gold"
"2413","P",1.236937,439.962414,"Green_Algae",1,"seagreen"
"2414","P",1.236937,439.962414,"Red_Algae",1,"firebrick"
"2415","P",1.236937,439.962414,"Tube_Worms",1,"gold"
"2416","P",1.151631,442.725016,"Green_Algae",1,"seagreen"
"2417","P",1.151631,442.725016,"Tube_Worms",1,"gold"
"2418","P",0.984300000000002,445.533552,"Green_Algae",1,"seagreen"
"2419","P",0.984300000000002,445.533552,"Tube_Worms",1,"gold"
"2420","P",0.800563999999999,448.391303,"Green_Algae",1,"seagreen"
"2421","P",0.800563999999999,448.391303,"Tube_Worms",1,"gold"
"2422","P",0.672605,451.229368,"Green_Algae",1,"seagreen"
"2423","P",0.672605,451.229368,"Red_Algae",1,"firebrick"
"2424","P",0.672605,451.229368,"Tube_Worms",1,"gold"
"2425","P",0.479025999999997,454.103524,"Green_Algae",1,"seagreen"
"2426","P",0.479025999999997,454.103524,"Red_Algae",1,"firebrick"
"2427","P",0.479025999999997,454.103524,"Tube_Worms",1,"gold"
"2428","P",0.334662000000001,456.964556,"Green_Algae",1,"seagreen"
"2429","P",0.334662000000001,456.964556,"Tube_Worms",1,"gold"
"2430","P",0.255918000000004,459.825588,"Green_Algae",1,"seagreen"
"2431","P",0.255918000000004,459.825588,"Brown_Algae",1,"chocolate4"
"2432","P",0.255918000000004,459.825588,"Tube_Worms",1,"gold"
"2433","P",0.0590580000000022,462.666934,"Green_Algae",1,"seagreen"
"2434","P",0.0590580000000022,462.666934,"Red_Algae",1,"firebrick"
"2435","P",0.0590580000000022,462.666934,"Tube_Worms",1,"gold"
"2436","P",-0.0393720000000015,465.47547,"Green_Algae",1,"seagreen"
"2437","P",-0.0393720000000015,465.47547,"Tube_Worms",1,"gold"
"2438","P",-0.141082999999998,468.284006,"Green_Algae",1,"seagreen"
"2439","P",-0.141082999999998,468.284006,"Tube_Worms",1,"gold"
"2440","P",-0.226389000000003,471.046608,"Green_Algae",1,"seagreen"
"2441","P",-0.226389000000003,471.046608,"Tube_Worms",1,"gold"
"2442","G",12.756528,0,"Bare",1,"black"
"2443","G",12.136419,3.01852,"Bare",1,"black"
"2444","G",11.663955,6.076412,"Bare",1,"black"
"2445","G",11.178367,9.193362,"Bare",1,"black"
"2446","G",10.679655,12.257816,"Bare",1,"black"
"2447","G",10.223596,15.210716,"Bare",1,"black"
"2448","G",9.938149,18.160335,"Bare",1,"black"
"2449","G",9.423032,21.201822,"Barnacles",1,"bisque2"
"2450","G",8.839014,24.141598,"Barnacles",1,"bisque2"
"2451","G",8.711055,27.127308,"Barnacles",1,"bisque2"
"2452","G",8.59622,30.158952,"Green_Algae",1,"seagreen"
"2453","G",8.59622,30.158952,"Barnacles",1,"bisque2"
"2454","G",8.468261,33.098728,"Green_Algae",1,"seagreen"
"2455","G",8.468261,33.098728,"Barnacles",1,"bisque2"
"2456","G",8.350145,36.051628,"Green_Algae",1,"seagreen"
"2457","G",8.350145,36.051628,"Barnacles",1,"bisque2"
"2458","G",8.271401,39.057024,"Green_Algae",1,"seagreen"
"2459","G",8.271401,39.057024,"Barnacles",1,"bisque2"
"2460","G",8.222186,42.078825,"Green_Algae",1,"seagreen"
"2461","G",8.222186,42.078825,"Barnacles",1,"bisque2"
"2462","G",8.146723,45.035006,"Green_Algae",1,"seagreen"
"2463","G",8.146723,45.035006,"Barnacles",1,"bisque2"
"2464","G",8.048293,48.017435,"Green_Algae",1,"seagreen"
"2465","G",8.048293,48.017435,"Barnacles",1,"bisque2"
"2466","G",7.894086,50.973616,"Green_Algae",1,"seagreen"
"2467","G",7.894086,50.973616,"Barnacles",1,"bisque2"
"2468","G",7.795656,53.93964,"Green_Algae",1,"seagreen"
"2469","G",7.795656,53.93964,"Barnacles",1,"bisque2"
"2470","G",7.720193,56.922069,"Green_Algae",1,"seagreen"
"2471","G",7.720193,56.922069,"Barnacles",1,"bisque2"
"2472","G",7.680821,59.907779,"Green_Algae",1,"seagreen"
"2473","G",7.680821,59.907779,"Barnacles",1,"bisque2"
"2474","G",7.549581,62.955828,"Green_Algae",1,"seagreen"
"2475","G",7.549581,62.955828,"Barnacles",1,"bisque2"
"2476","G",7.44787,65.957943,"Green_Algae",1,"seagreen"
"2477","G",7.44787,65.957943,"Barnacles",1,"bisque2"
"2478","G",7.385531,68.927248,"Green_Algae",1,"seagreen"
"2479","G",7.385531,68.927248,"Barnacles",1,"bisque2"
"2480","G",7.41506,71.889991,"Green_Algae",1,"seagreen"
"2481","G",7.41506,71.889991,"Barnacles",1,"bisque2"
"2482","G",7.428184,74.875701,"Barnacles",1,"bisque2"
"2483","G",7.352721,77.828601,"Barnacles",1,"bisque2"
"2484","G",7.260853,80.899617,"Barnacles",1,"bisque2"
"2485","G",7.109927,83.836112,"Barnacles",1,"bisque2"
"2486","G",6.995092,86.805417,"Barnacles",1,"bisque2"
"2487","G",6.899943,89.791127,"Barnacles",1,"bisque2"
"2488","G",6.863852,92.694812,"Barnacles",1,"bisque2"
"2489","G",6.801513,95.647712,"Barnacles",1,"bisque2"
"2490","G",6.666992,98.600612,"Barnacles",1,"bisque2"
"2491","G",6.584967,101.560074,"Barnacles",1,"bisque2"
"2492","G",6.476694,104.46704,"Red_Algae",1,"firebrick"
"2493","G",6.476694,104.46704,"Barnacles",1,"bisque2"
"2494","G",6.315925,107.41994,"Red_Algae",1,"firebrick"
"2495","G",6.315925,107.41994,"Barnacles",1,"bisque2"
"2496","G",6.105941,110.326906,"Barnacles",1,"bisque2"
"2497","G",5.961577,113.266682,"Red_Algae",1,"firebrick"
"2498","G",5.961577,113.266682,"Barnacles",1,"bisque2"
"2499","G",5.731907,116.229425,"Green_Algae",1,"seagreen"
"2500","G",5.731907,116.229425,"Red_Algae",1,"firebrick"
"2501","G",5.731907,116.229425,"Barnacles",1,"bisque2"
"2502","G",5.630196,119.457929,"Red_Algae",1,"firebrick"
"2503","G",5.630196,119.457929,"Barnacles",1,"bisque2"
"2504","G",5.495675,122.345209,"Barnacles",1,"bisque2"
"2505","G",5.311939,125.30139,"Barnacles",1,"bisque2"
"2506","G",5.111798,128.25429,"Red_Algae",1,"firebrick"
"2507","G",5.111798,128.25429,"Barnacles",1,"bisque2"
"2508","G",4.95431,131.171099,"Red_Algae",1,"firebrick"
"2509","G",4.95431,131.171099,"Barnacles",1,"bisque2"
"2510","G",4.82307,134.120718,"Barnacles",1,"bisque2"
"2511","G",4.672144,137.073618,"Barnacles",1,"bisque2"
"2512","G",4.524499,139.993708,"Barnacles",1,"bisque2"
"2513","G",4.422788,142.963013,"Green_Algae",1,"seagreen"
"2514","G",4.422788,142.963013,"Barnacles",1,"bisque2"
"2515","G",4.294829,145.915913,"Green_Algae",1,"seagreen"
"2516","G",4.294829,145.915913,"Barnacles",1,"bisque2"
"2517","G",4.242333,148.816317,"Green_Algae",1,"seagreen"
"2518","G",4.242333,148.816317,"Barnacles",1,"bisque2"
"2519","G",4.13406,151.769217,"Green_Algae",1,"seagreen"
"2520","G",4.13406,151.769217,"Barnacles",1,"bisque2"
"2521","G",4.13406,151.769217,"Anemone",1,"orange"
"2522","G",4.022506,154.722117,"Green_Algae",1,"seagreen"
"2523","G",4.022506,154.722117,"Barnacles",1,"bisque2"
"2524","G",3.950324,157.711108,"Green_Algae",1,"seagreen"
"2525","G",3.950324,157.711108,"Barnacles",1,"bisque2"
"2526","G",3.868299,160.614793,"Green_Algae",1,"seagreen"
"2527","G",3.868299,160.614793,"Barnacles",1,"bisque2"
"2528","G",3.720654,163.574255,"Green_Algae",1,"seagreen"
"2529","G",3.720654,163.574255,"Barnacles",1,"bisque2"
"2530","G",3.714092,166.51075,"Green_Algae",1,"seagreen"
"2531","G",3.714092,166.51075,"Barnacles",1,"bisque2"
"2532","G",3.612381,169.476774,"Green_Algae",1,"seagreen"
"2533","G",3.612381,169.476774,"Barnacles",1,"bisque2"
"2534","G",3.533637,172.459203,"Green_Algae",1,"seagreen"
"2535","G",3.533637,172.459203,"Barnacles",1,"bisque2"
"2536","G",3.605819,175.412103,"Green_Algae",1,"seagreen"
"2537","G",3.605819,175.412103,"Barnacles",1,"bisque2"
"2538","G",3.490984,178.384689,"Green_Algae",1,"seagreen"
"2539","G",3.490984,178.384689,"Barnacles",1,"bisque2"
"2540","G",3.408959,181.367118,"Green_Algae",1,"seagreen"
"2541","G",3.408959,181.367118,"Barnacles",1,"bisque2"
"2542","G",3.343339,184.316737,"Green_Algae",1,"seagreen"
"2543","G",3.343339,184.316737,"Red_Algae",1,"firebrick"
"2544","G",3.343339,184.316737,"Barnacles",1,"bisque2"
"2545","G",3.343339,184.316737,"Anemone",1,"orange"
"2546","G",3.172727,187.299166,"Green_Algae",1,"seagreen"
"2547","G",3.123512,190.284876,"Green_Algae",1,"seagreen"
"2548","G",3.123512,190.284876,"Anemone",1,"orange"
"2549","G",3.054611,193.300115,"Green_Algae",1,"seagreen"
"2550","G",3.054611,193.300115,"Red_Algae",1,"firebrick"
"2551","G",3.054611,193.300115,"Barnacles",1,"bisque2"
"2552","G",3.002115,196.259577,"Green_Algae",1,"seagreen"
"2553","G",3.002115,196.259577,"Red_Algae",1,"firebrick"
"2554","G",2.851189,199.179667,"Green_Algae",1,"seagreen"
"2555","G",2.765883,202.112881,"Green_Algae",1,"seagreen"
"2556","G",2.765883,202.112881,"Anemone",1,"orange"
"2557","G",2.677296,205.092029,"Green_Algae",1,"seagreen"
"2558","G",2.677296,205.092029,"Red_Algae",1,"firebrick"
"2559","G",2.59199,208.097425,"Green_Algae",1,"seagreen"
"2560","G",2.59199,208.097425,"Red_Algae",1,"firebrick"
"2561","G",2.444345,210.905961,"Green_Algae",1,"seagreen"
"2562","G",2.359039,213.88839,"Green_Algae",1,"seagreen"
"2563","G",2.359039,213.88839,"Red_Algae",1,"firebrick"
"2564","G",2.306543,216.916753,"Green_Algae",1,"seagreen"
"2565","G",2.306543,216.916753,"Red_Algae",1,"firebrick"
"2566","G",2.250766,219.902463,"Green_Algae",1,"seagreen"
"2567","G",2.185146,222.852082,"Green_Algae",1,"seagreen"
"2568","G",2.185146,222.852082,"Red_Algae",1,"firebrick"
"2569","G",2.191708,225.804982,"Green_Algae",1,"seagreen"
"2570","G",2.191708,225.804982,"Red_Algae",1,"firebrick"
"2571","G",2.09984,228.75132,"Green_Algae",1,"seagreen"
"2572","G",2.09984,228.75132,"Red_Algae",1,"firebrick"
"2573","G",2.09984,228.75132,"Tube_Worms",1,"gold"
"2574","G",2.057187,231.799369,"Green_Algae",1,"seagreen"
"2575","G",2.024377,234.72274,"Green_Algae",1,"seagreen"
"2576","G",2.024377,234.72274,"Red_Algae",1,"firebrick"
"2577","G",1.981724,237.77407,"Green_Algae",1,"seagreen"
"2578","G",1.922666,240.763061,"Green_Algae",1,"seagreen"
"2579","G",1.922666,240.763061,"Red_Algae",1,"firebrick"
"2580","G",1.919385,243.71268,"Green_Algae",1,"seagreen"
"2581","G",1.919385,243.71268,"Red_Algae",1,"firebrick"
"2582","G",1.912823,246.672142,"Green_Algae",1,"seagreen"
"2583","G",1.912823,246.672142,"Red_Algae",1,"firebrick"
"2584","G",1.912823,246.672142,"Tube_Worms",1,"gold"
"2585","G",1.896418,249.628323,"Green_Algae",1,"seagreen"
"2586","G",1.896418,249.628323,"Tube_Worms",1,"gold"
"2587","G",1.87017,252.614033,"Green_Algae",1,"seagreen"
"2588","G",1.87017,252.614033,"Red_Algae",1,"firebrick"
"2589","G",1.83736,255.606305,"Green_Algae",1,"seagreen"
"2590","G",1.83736,255.606305,"Red_Algae",1,"firebrick"
"2591","G",1.847203,258.60842,"Green_Algae",1,"seagreen"
"2592","G",1.847203,258.60842,"Red_Algae",1,"firebrick"
"2593","G",1.863608,261.610535,"Green_Algae",1,"seagreen"
"2594","G",1.863608,261.610535,"Tube_Worms",1,"gold"
"2595","G",1.850484,264.566716,"Green_Algae",1,"seagreen"
"2596","G",1.850484,264.566716,"Tube_Worms",1,"gold"
"2597","G",1.843922,267.545864,"Green_Algae",1,"seagreen"
"2598","G",1.788145,270.48564,"Green_Algae",1,"seagreen"
"2599","G",1.788145,270.48564,"Red_Algae",1,"firebrick"
"2600","G",1.70612,273.422135,"Green_Algae",1,"seagreen"
"2601","G",1.679872,276.411126,"Green_Algae",1,"seagreen"
"2602","G",1.666748,279.400117,"Green_Algae",1,"seagreen"
"2603","G",1.666748,279.400117,"Red_Algae",1,"firebrick"
"2604","G",1.666748,279.400117,"Tube_Worms",1,"gold"
"2605","G",1.588004,282.382546,"Green_Algae",1,"seagreen"
"2606","G",1.588004,282.382546,"Red_Algae",1,"firebrick"
"2607","G",1.588004,282.382546,"Tube_Worms",1,"gold"
"2608","G",1.60769,285.325603,"Green_Algae",1,"seagreen"
"2609","G",1.60769,285.325603,"Tube_Worms",1,"gold"
"2610","G",1.535508,288.248974,"Green_Algae",1,"seagreen"
"2611","G",1.535508,288.248974,"Tube_Worms",1,"gold"
"2612","G",1.453483,291.22156,"Green_Algae",1,"seagreen"
"2613","G",1.453483,291.22156,"Tube_Worms",1,"gold"
"2614","G",1.469888,294.177741,"Green_Algae",1,"seagreen"
"2615","G",1.469888,294.177741,"Tube_Worms",1,"gold"
"2616","G",1.453483,297.176575,"Green_Algae",1,"seagreen"
"2617","G",1.453483,297.176575,"Tube_Worms",1,"gold"
"2618","G",1.437078,300.14588,"Green_Algae",1,"seagreen"
"2619","G",1.437078,300.14588,"Red_Algae",1,"firebrick"
"2620","G",1.437078,300.14588,"Tube_Worms",1,"gold"
"2621","G",1.387863,303.13159,"Green_Algae",1,"seagreen"
"2622","G",1.387863,303.13159,"Tube_Worms",1,"gold"
"2623","G",1.387863,306.097614,"Green_Algae",1,"seagreen"
"2624","G",1.387863,306.097614,"Tube_Worms",1,"gold"
"2625","G",1.374739,309.030828,"Green_Algae",1,"seagreen"
"2626","G",1.374739,309.030828,"Tube_Worms",1,"gold"
"2627","D",14.56764,0,"Bare",1,"black"
